Date,Site,Account,Keyword,Market,Location,Device,Tags,Rank,Base_Rank,Url,Advertiser_Competition,Global_Monthly_Searches,Regional_Monthly_Searches,CPC
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,credit scores,US-en,,smartphone,"better money habits, credit",0,0,,0.652266,6120000,246000,10.51
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,credit terms,US-en,,smartphone,"better money habits, credit",0,0,,0.00197044,5400,720,0.0
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,cuales mejoras a la casa agregan mayor valor,US-es,,smartphone,"better money habits, home ownership",0,0,,0.0,0,0,0.0
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,cuanto dinero cuesta renovar una casa,US-es,,smartphone,"better money habits, home ownership",0,0,,0.0,0,0,0.0
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,cuanto dinero se necesita para renovar una casa,US-es,,smartphone,"better money habits, home ownership",24,22,bettermoneyhabits.bankofamerica.com/es/home-ownership/evaluating-home-equity,0.0,0,0,0.0
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,cuanto duraran mis ahorros para la jubilacion,US-es,,smartphone,"better money habits, retirement",4,3,bettermoneyhabits.bankofamerica.com/es/retirement/how-long-will-your-retirement-money-last,0.0,0,0,0.0
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,cuanto tiempo durara mi dinero durante la jubilacion,US-es,,smartphone,"better money habits, retirement",1,1,bettermoneyhabits.bankofamerica.com/es/retirement/how-long-will-your-retirement-money-last,0.0,0,0,0.0
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,cuanto tiempo duraran mis ahorros durante la jubilacion,US-es,,smartphone,"better money habits, retirement",2,2,bettermoneyhabits.bankofamerica.com/es/retirement/how-long-will-your-retirement-money-last,0.0,0,0,0.0
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,dar dinero como regalo,US-es,,smartphone,"better money habits, saving and budgeting",4,3,bettermoneyhabits.bankofamerica.com/es/saving-budgeting/ways-to-give-money-as-a-gift,0.0,0,0,0.0
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,dealing with credit card debt,US-en,,smartphone,"better money habits, debt",11,11,bettermoneyhabits.bankofamerica.com/en/debt/credit-card-debt-management,0.7057140000000001,110,50,14.83
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,dealing with debt collectors,US-en,,smartphone,"better money habits, debt",0,0,,0.14118599999999998,320,170,7.29
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,dealing with finances,US-en,,smartphone,"better money habits, saving and budgeting",3,3,bettermoneyhabits.bankofamerica.com/en/debt/how-to-overcome-financial-problems,0.360248,40,20,10.1
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,dealing with young adults living at home,US-en,,smartphone,"better money habits, saving and budgeting",0,0,,0.011904799999999998,30,20,0.0
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,debit cards for teens,US-en,,smartphone,"better money habits, personal banking",40,36,bettermoneyhabits.bankofamerica.com/en/personal-banking/teen-checking-account,0.493726,14800,12100,4.86
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,debit or credit,US-en,,smartphone,"better money habits, personal banking",17,15,bettermoneyhabits.bankofamerica.com/en/personal-banking/difference-between-debit-and-credit,0.025914099999999995,3600,1300,2.98
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,debt,US-en,,smartphone,"better money habits, debt",17,11,bettermoneyhabits.bankofamerica.com/en/debt,0.036699800000000005,135000,40500,5.16
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,debt in retirement,US-en,,smartphone,"better money habits, retirement",7,3,bettermoneyhabits.bankofamerica.com/en/retirement/managing-retirement-debt,0.0513875,320,170,0.0
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,debt management,US-en,,smartphone,"better money habits, debt",0,0,,0.49212700000000004,22200,2900,16.1
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,debt management plan,US-en,,smartphone,"better money habits, debt",0,0,,0.704868,12100,3600,16.63
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,debt negotiation,US-en,,smartphone,"better money habits, debt",15,11,bettermoneyhabits.bankofamerica.com/en/debt/debt-negotiation-tips,0.528852,1600,590,10.94
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,debt payoff plan,US-en,,smartphone,"better money habits, debt",15,14,bettermoneyhabits.bankofamerica.com/en/debt/strategies-for-paying-debts,0.484649,3600,2900,6.19
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,debt reduction,US-en,,smartphone,"better money habits, debt",61,57,bettermoneyhabits.bankofamerica.com/en/debt/debt-negotiation-tips,0.62363,1900,880,17.98
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,debt repayment plan,US-en,,smartphone,"better money habits, debt",61,56,bettermoneyhabits.bankofamerica.com/en/debt/strategies-for-paying-debts,0.51283,880,390,11.14
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,debt solutions,US-en,,smartphone,"better money habits, debt",0,0,,0.8090970000000001,3600,1000,19.2
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,debt to income for mortgage,US-en,,smartphone,"better money habits, home ownership",8,7,bettermoneyhabits.bankofamerica.com/en/home-ownership/mortgage-debt-to-income-ratio,0.10388,720,590,4.01
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,deductions from paycheck,US-en,,smartphone,"better money habits, taxes and income",94,89,bettermoneyhabits.bankofamerica.com/en/taxes-income/understanding-your-paycheck,0.0196626,1600,1300,3.51
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,deductions you can claim on your taxes,US-en,,smartphone,"better money habits, taxes and income",0,0,,0.035714300000000004,20,10,0.0
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,deposit processing,US-en,,smartphone,"better money habits, personal banking",1,1,bettermoneyhabits.bankofamerica.com/en/personal-banking/how-banks-process-deposits,0.031745999999999996,90,30,0.0
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,diferencia entre credito y debito,US-es,,smartphone,"better money habits, personal banking",91,88,bettermoneyhabits.bankofamerica.com/es/credit/what-is-a-credit-card-cash-advance,0.00371058,4400,70,0.0
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,diferencia entre debito y credito,US-es,,smartphone,"better money habits, personal banking",24,22,bettermoneyhabits.bankofamerica.com/es/personal-banking/difference-between-debit-and-credit,0.00371058,4400,70,0.0
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,diferentes tipos de tarjetas de credito,US-es,,smartphone,"better money habits, credit",11,10,bettermoneyhabits.bankofamerica.com/es/credit/finding-the-right-credit-card,1.0,30,10,0.0
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,difference between checking and savings account,US-en,,smartphone,"better money habits, personal banking",5,5,bettermoneyhabits.bankofamerica.com/en/personal-banking/the-difference-between-checking-and-savings-account,0.0702683,5400,3600,12.12
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,difference between credit and debit,US-en,,smartphone,"better money habits, personal banking",3,3,bettermoneyhabits.bankofamerica.com/en/personal-banking/difference-between-debit-and-credit,0.0118859,14800,3600,2.34
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,difference between credit report and credit score,US-en,,smartphone,"better money habits, credit",23,22,bettermoneyhabits.bankofamerica.com/en/credit/difference-between-credit-report-and-credit-score?wcmmode=disabled,0.143707,210,170,8.85
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,difference between debit and credit,US-en,,smartphone,"better money habits, personal banking",3,3,bettermoneyhabits.bankofamerica.com/en/personal-banking/difference-between-debit-and-credit,0.0118859,14800,3600,2.34
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,difference between leasing and buying a car,US-en,,smartphone,"better money habits, auto",0,0,,0.0713466,880,720,3.4
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,difference between secured and unsecured loan,US-en,,smartphone,"better money habits, debt",17,16,bettermoneyhabits.bankofamerica.com/en/debt/difference-secured-unsecured-credit,0.08401389999999999,2400,1000,4.97
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,difference between simple and compound interest,US-en,,smartphone,"better money habits, personal banking",0,0,,0.00391389,3600,1000,0.0
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,different types of credit cards,US-en,,smartphone,"better money habits, credit",19,18,bettermoneyhabits.bankofamerica.com/en/credit/finding-the-right-credit-card,0.242673,1600,880,2.77
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,digital wallet,US-en,,smartphone,"better money habits, personal banking",7,3,bettermoneyhabits.bankofamerica.com/en/personal-banking/what-is-a-digital-wallet,0.29130500000000004,22200,9900,5.66
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,do i have enough money to retire,US-en,,smartphone,"better money habits, retirement",39,34,bettermoneyhabits.bankofamerica.com/en/retirement/top-retirement-concerns,0.273571,260,210,3.5
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,do i have to file tax returns,US-en,,smartphone,"better money habits, taxes and income",11,11,bettermoneyhabits.bankofamerica.com/en/taxes-income/do-i-have-to-file-taxes,0.0488872,1600,1600,11.61
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,documents for a credit counselor,US-en,,smartphone,"better money habits, debt",9,7,bettermoneyhabits.bankofamerica.com/en/debt/credit-counseling,0.0,0,0,0.0
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,documents to keep,US-en,,smartphone,"better money habits, privacy and security",8,4,bettermoneyhabits.bankofamerica.com/en/privacy-security/how-long-to-keep-documents-before-shredding,0.048387099999999995,50,50,0.0
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,does my insurance cover rental cars,US-en,,smartphone,"better money habits, saving and budgeting",20,17,bettermoneyhabits.bankofamerica.com/en/saving-budgeting/rental-car-insurance-coverage,0.0745069,1300,1300,12.15
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,dti,US-en,,smartphone,"better money habits, home ownership",17,12,bettermoneyhabits.bankofamerica.com/en/credit/what-is-debt-to-income-ratio,0.0008700569999999999,135000,12100,0.0
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,easy ways to save money,US-en,,smartphone,"better money habits, saving and budgeting",6,5,bettermoneyhabits.bankofamerica.com/en/saving-budgeting/ways-to-save-money,0.392532,2900,1900,1.37
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,effects of credit card debt,US-en,,smartphone,"better money habits, debt",5,4,bettermoneyhabits.bankofamerica.com/en/debt/how-to-pay-off-credit-card-debt-fast,0.11428599999999998,10,10,0.0
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,effects of high interest rates,US-en,,smartphone,"better money habits, personal banking",74,72,bettermoneyhabits.bankofamerica.com/en/saving-budgeting/what-zero-percent-interest-means,0.0,260,40,0.0
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,effects of low interest rates,US-en,,smartphone,"better money habits, saving and budgeting",13,12,bettermoneyhabits.bankofamerica.com/en/saving-budgeting/what-zero-percent-interest-means,0.0229885,880,210,0.0
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,eliminate debt,US-en,,smartphone,"better money habits, debt",0,0,,0.541754,880,720,10.17
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,email scams,US-en,,smartphone,"better money habits, privacy and security",0,0,,0.250915,12100,4400,2.13
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,emergency fund,US-en,,smartphone,"better money habits, saving and budgeting",21,15,bettermoneyhabits.bankofamerica.com/en/saving-budgeting/emergency-fund-tips,0.203684,22200,9900,1.84
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,emergency fund amount,US-en,,smartphone,"better money habits, saving and budgeting",30,26,bettermoneyhabits.bankofamerica.com/en/saving-budgeting/determining-your-emergency-savings-amount,0.0240096,1600,1600,1.19
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,emergency fund tips,US-en,,smartphone,"better money habits, saving and budgeting",4,3,bettermoneyhabits.bankofamerica.com/en/saving-budgeting/emergency-fund-tips,0.035714300000000004,40,20,0.0
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,emergency savings,US-en,,smartphone,"better money habits, saving and budgeting",19,15,bettermoneyhabits.bankofamerica.com/en/saving-budgeting/emergency-fund-tips,0.058864,1300,880,1.48
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,emergency savings amount,US-en,,smartphone,"better money habits, saving and budgeting",17,13,bettermoneyhabits.bankofamerica.com/en/saving-budgeting/determining-your-emergency-savings-amount,0.00571429,50,50,0.0
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,emergency savings fund,US-en,,smartphone,"better money habits, saving and budgeting",11,7,bettermoneyhabits.bankofamerica.com/en/saving-budgeting/emergency-fund-tips,0.169454,1000,720,8.94
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,ensenando a los pequenos a hacer un presupuesto,US-es,,smartphone,"better money habits, personal banking",1,1,bettermoneyhabits.bankofamerica.com/es/personal-banking/piggy-bank-for-kids,0.0,0,0,0.0
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,ensenar a los pequenos acerca de presupuestos,US-es,,smartphone,"better money habits, personal banking",1,1,bettermoneyhabits.bankofamerica.com/es/personal-banking/piggy-bank-for-kids,0.0,0,0,0.0
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,equity of a home,US-en,,smartphone,"better money habits, home ownership",7,5,bettermoneyhabits.bankofamerica.com/en/home-ownership/evaluating-home-equity,0.46730600000000005,18100,12100,9.03
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,establishing credit,US-en,,smartphone,"better money habits, credit",8,7,bettermoneyhabits.bankofamerica.com/en/credit/start-building-credit,0.510451,880,720,5.7
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,estimate closing costs,US-en,,smartphone,"better money habits, home ownership",0,0,,0.158415,9900,9900,3.12
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,evitar cargos bancarios,US-es,,smartphone,"better money habits, personal banking",1,1,bettermoneyhabits.bankofamerica.com/es/personal-banking/avoid-bank-fees,0.0,0,0,0.0
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,ewallet,US-en,,smartphone,"better money habits, personal banking",0,0,,0.189193,110000,6600,3.69
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,explaining interest to teens,US-en,,smartphone,"better money habits, personal banking",9,6,bettermoneyhabits.bankofamerica.com/en/personal-banking/explaining-credit-cards-for-teens,0.0,0,0,0.0
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,facts about credit,US-en,,smartphone,"better money habits, credit",0,0,,0.126853,720,590,2.16
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,facts about credit cards,US-en,,smartphone,"better money habits, credit",0,0,,0.0860692,590,390,2.61
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,fafsa help,US-en,,smartphone,"better money habits, college",61,60,bettermoneyhabits.bankofamerica.com/en/college/fafsa-questions-and-help,0.130162,2900,2900,1.62
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,fafsa questions,US-en,,smartphone,"better money habits, college",81,80,bettermoneyhabits.bankofamerica.com/en/college/fafsa-questions-and-help,0.0763636,1900,1900,2.86
2020-09-07,bettermoneyhabits.bankofamerica.com/,bankofamerica,family finances,US-en,,smartphone,"better money habits, overview",0,0,,0.0219454,5400,2400,4.5
